Date,2 Yr,10 Yr,30 Yr,Corn Futures,Crude Oil Futures,Gold Futures,S&P 500,Federal Funds Rate,CPI,GDP Growth Rate,Labor Force Participation Rate,Residential,Change in private inventories,Personal consumption expenditures,Intellectual property products
2016-02-10,0.71,1.71,2.53,-0.0020775623268698,-0.0175375720025802,-0.0033369484966521,-0.0001889502774082,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-11,0.64,1.63,2.5,0.0,-0.0451731017851532,0.0445300706591673,-0.0123011617925047,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-12,0.71,1.74,2.6,-0.0041637751561415,0.1232354659446928,-0.0070518860934047,0.0195180495658551,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-16,0.74,1.78,2.64,0.0118466898954703,-0.0135869433177331,-0.0251795269038895,0.0165166541221624,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-17,0.74,1.81,2.68,0.0117079889807163,0.0557850854274102,0.0026491854517738,0.016480439210486,0.37,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-18,0.71,1.75,2.62,-0.0047651463580666,0.0035877563894002,0.0123854349784318,-0.0046657137070276,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-19,0.76,1.76,2.61,0.0,-0.0367241160644871,0.0035070947832538,-2.6032942938902792e-05,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-22,0.78,1.77,2.62,0.0054719562243501,0.0620782790309535,-0.0169863654090997,0.0144541971861538,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-23,0.76,1.74,2.6,-0.0149659863945578,0.0123888596781525,0.0105829258603762,-0.0124543718677717,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-24,0.75,1.75,2.61,-0.0062154696132596,0.0087857131870801,0.0134172475567462,0.0044397868129728,0.38,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-25,0.72,1.71,2.58,-0.0118137595552466,0.028615804829893,-0.0004036490027524,0.0113482753599518,0.37,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-26,0.8,1.76,2.63,-0.0028129395218002,-0.0087693050560484,-0.0148602027696218,-0.0018701144822791,0.37,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-02-29,0.78,1.74,2.61,-0.002820874471086,0.0295912524961945,0.011559251534285,-0.0081209763419023,0.29,237.336,2.3,62.8,741346.0,19192.0,12903306.0,841936.0
2016-03-01,0.85,1.83,2.7,0.0007072135785006,0.019259304470486,-0.0029175585660977,0.0238687918018947,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-02,0.85,1.84,2.69,0.0021201413427562,0.0075580904069905,0.00877828686433,0.0040943087350044,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-03,0.85,1.83,2.65,-0.0021156558533145,-0.0025966576163909,0.0131335501964131,0.0034987406745825,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-04,0.88,1.88,2.7,0.0021201413427562,0.0390511566687463,0.009941148208443,0.0033058923144386,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-07,0.91,1.91,2.71,0.001410437235543,0.0551225906978305,-0.005276063558845,0.0008850141950174,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-08,0.88,1.83,2.63,0.0105633802816902,-0.0369393527576233,-0.0008707850130275,-0.011240108649505,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-09,0.9,1.9,2.68,0.0006968641114981,0.0490411209733518,-0.0043578164221471,0.0050523932937867,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-10,0.93,1.93,2.7,0.0097493036211699,-0.0117524354186413,0.012255311724705,0.0001558049334506,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-11,0.97,1.98,2.75,0.0096551724137932,0.0174418563623333,-0.010456013229658,0.0163955005341884,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-14,0.97,1.97,2.74,0.0020491803278688,-0.0342857063590705,-0.0113608701934873,-0.0012609729212871,0.36,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-15,0.98,1.97,2.73,0.0047716428084525,-0.0225927957421494,-0.011250401579341,-0.0018369416879204,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-16,0.87,1.94,2.73,-0.0006784260515604,0.0583378900105424,-0.000893998345344,0.0056003515456326,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-17,0.87,1.91,2.69,0.0006788866259335,0.0452418543912362,0.0286341411972046,0.0065952364866208,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-18,0.84,1.88,2.68,-0.0040705563093622,-0.0189055254180771,-0.0084618040109727,0.0044056436889678,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-21,0.87,1.92,2.72,0.0068119891008173,0.0119168670656299,-0.0079757533981168,0.0009855772666846,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-22,0.91,1.94,2.72,0.0013531799729364,0.0385868434331051,0.0035374675759947,-0.0008773877668368,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-23,0.87,1.88,2.65,-0.004054054054054,-0.0400482464863141,-0.0196282654690045,-0.0063860316025012,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-24,0.89,1.91,2.67,0.0040705563093623,-0.0082935869178608,-0.0018794858622083,-0.0003780702927851,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-28,0.89,1.89,2.66,0.0013513513513514,-0.0017739406094351,-0.0012280988783504,0.0005452554858313,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-29,0.78,1.81,2.6,0.0067476383265856,-0.0281797569827652,0.0128698670855555,0.0088166517792884,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-30,0.76,1.83,2.65,-0.0160857908847185,0.0010449560293344,-0.0070410742503854,0.0043503152606394,0.37,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-03-31,0.73,1.78,2.61,-0.0422343324250681,0.0005219326180312,0.005949895356224,-0.002039759217567,0.25,238.08,2.3,63.0,739347.0,-3687.0,12993064.0,858886.0
2016-04-01,0.76,1.79,2.62,0.0071123755334281,-0.040427731635153,-0.0097228978080949,0.0063309151273098,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-04,0.75,1.78,2.6,0.0014124293785311,-0.0296276196103015,-0.0034363863031151,-0.003208322345054,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-05,0.72,1.73,2.54,0.0063469675599436,0.0053220902702675,0.0085386078933189,-0.0101444923872143,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-06,0.73,1.76,2.58,0.0035038542396637,0.0518250387847047,-0.0048030155460773,0.0105076192699393,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-07,0.7,1.7,2.52,0.0097765363128492,-0.0129801769130277,0.0112065040260735,-0.011975786526205,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-08,0.7,1.72,2.55,0.0020746887966804,0.0660226250667392,0.0050963024405177,0.002786577915288,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-11,0.7,1.73,2.56,-0.0151828847481021,0.016112773665144,0.0114285321302816,-0.0027397858070188,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-12,0.74,1.79,2.61,0.0168185003503853,0.0448463213880507,0.0021485424899314,0.0096621337827838,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-13,0.75,1.77,2.58,0.0296347346657477,-0.009722548380712,-0.0100047445939979,0.0100401371020408,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-14,0.77,1.8,2.61,0.001338688085676,-0.0062260136969195,-0.0174847994661333,0.0001729273803483,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-15,0.74,1.76,2.56,0.0120320855614972,-0.0274698648108057,0.0066122249681122,-0.0009842848497145,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-18,0.75,1.78,2.58,0.0066050198150593,-0.0143707091745168,0.0004054821262666,0.0065410252890232,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-19,0.77,1.79,2.6,0.0091863517060366,0.0326798162807986,0.0157263495444281,0.0030844851678346,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-20,0.8,1.85,2.66,0.0266579973992198,0.0377312358318546,0.000159577950419,0.0007615448773992,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-21,0.82,1.88,2.69,-0.025965801139962,0.0129016941890698,-0.0033513815316922,-0.0051940270082901,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-22,0.84,1.89,2.7,-0.0331599479843953,0.0127373606570961,-0.0162530414956965,4.785972478082989e-05,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-25,0.85,1.91,2.72,0.0141223940820442,-0.0249256840612386,0.008301516763681,-0.0018120458796383,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-26,0.86,1.94,2.76,0.0139257294429708,0.0328330568930257,0.0026635940695645,0.0018727515871905,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-27,0.83,1.87,2.71,-0.0039241334205363,0.0292915733131269,0.005635163641245,0.0016493528003107,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-28,0.78,1.84,2.68,0.0164149704530531,0.0154422439877917,0.0130483905421496,-0.0092307685136826,0.37,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-04-29,0.77,1.83,2.66,0.0083979328165375,-0.0023897591411851,0.0187277369987159,-0.0050630883698217,0.3,238.992,1.3,62.9,748925.0,55550.0,13060061.0,868457.0
2016-05-02,0.8,1.88,2.71,0.0,-0.0248257716704221,0.0042662117656773,0.0078099464635428,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-03,0.75,1.81,2.66,-0.0307495195387571,-0.0252344190313019,-0.0030895189239633,-0.0086766381988606,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-04,0.75,1.79,2.64,-0.0132187706543291,0.0029781729409767,-0.0134809816394212,-0.0059368893142145,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-05,0.72,1.76,2.6,-0.0040187541862022,0.0123344205249888,-0.0014922047759372,-0.0002390081258001,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-06,0.74,1.79,2.62,0.0114324142568931,0.0076714836400957,0.0169104920458913,0.0031746390805036,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-09,0.72,1.77,2.61,-0.0219414893617021,-0.0273175375027194,-0.0211153595116507,0.0007534970439868,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-10,0.72,1.77,2.61,0.0292318150917743,0.028084743537561,-0.00134319785451,0.0124836434350672,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-11,0.74,1.73,2.58,-0.0118890356671069,0.0351544939585393,0.0084658208443626,-0.0095615180785463,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-12,0.76,1.75,2.6,0.0300802139037432,0.0101665850174565,-0.0033735500079825,-0.0001694649071644,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-13,0.76,1.71,2.55,-0.0084360804672291,-0.0104925411233752,0.0012595257218273,-0.0084782890250804,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-16,0.79,1.75,2.59,0.0314136125654449,0.032676956635947,0.0011793379756328,0.009796652464963,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-17,0.82,1.76,2.59,0.0076142131979695,0.0123637916491066,0.0021987801979985,-0.0094112974553336,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-18,0.9,1.87,2.67,0.0062972292191436,-0.0024840145553872,-0.001958940679871,0.0002051787326786,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-19,0.89,1.85,2.64,-0.0237797246558197,-0.0006225104825018,-0.0153097281522692,-0.003706707658226,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-20,0.89,1.85,2.63,0.0115384615384614,-0.0085132858951647,-0.0014351194609206,0.006019504059596,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-23,0.91,1.84,2.63,0.0082382762991128,0.0069110331110928,-0.0010380459939173,-0.0020854589704891,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-24,0.92,1.86,2.65,-0.0006285355122563,0.0112312204714037,-0.017744346259361,0.0136813826862858,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-25,0.92,1.87,2.67,0.0182389937106919,0.0193336582076681,-0.0043941934305332,0.0069747406433695,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-26,0.87,1.83,2.64,0.0086473131562692,-0.0016142419055259,-0.002778932908919,-0.0002104439035032,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-27,0.9,1.85,2.65,0.0110226576852419,-0.0030314816606576,-0.0051634512612681,0.0042868573364247,0.37,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-05-31,0.87,1.84,2.64,-0.019382192610539,-0.0046625450718876,0.0008238589222051,-0.0010052630048559,0.29,239.557,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-01,0.91,1.85,2.63,0.0222359481161209,-0.0018329970546806,-0.0023872442356748,0.0011350423274503,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-02,0.89,1.81,2.58,0.0036253776435044,0.0032646368678166,-0.0017327960587778,0.0028246780734553,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-03,0.78,1.71,2.52,0.0072245635159542,-0.0111856672268073,0.0250454005082596,-0.0029118146569494,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-06,0.8,1.73,2.55,0.0215182307232515,0.0220073985670641,0.0036287396892122,0.0048972811930538,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-07,0.78,1.72,2.54,0.0011702750146285,0.0134836386025263,-0.0001606549701086,0.0012894462510633,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-08,0.78,1.71,2.51,0.0081823495032145,0.0172755941489393,0.0123754613564184,0.0033095665337075,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-09,0.77,1.68,2.48,-0.0110144927536232,-0.013078238823581,0.0082552007784284,-0.0017177585589538,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-10,0.73,1.64,2.44,-0.0082063305978897,-0.0294699691059325,0.0025193460598349,-0.0091751811827943,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-13,0.73,1.62,2.43,0.0165484633569739,-0.0038719916016022,0.0086382910233266,-0.0081151913871557,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-14,0.74,1.62,2.43,0.0151162790697674,-0.0079787107431721,0.000934250349631,-0.0017988851350955,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-15,0.69,1.6,2.43,-0.0171821305841924,-0.009899017123498,0.0001556263581106,-0.0018407128700851,0.37,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-16,0.7,1.57,2.39,-0.0087412587412587,-0.0374921745467593,0.0080105198060926,0.0031329906996742,0.38,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-17,0.7,1.62,2.43,0.0293944738389182,0.0383034081980413,-0.0027775446753712,-0.0032579654199809,0.38,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-20,0.74,1.67,2.47,-0.0376927470017133,0.0289703918905801,-0.0019342359767892,0.0058081852565332,0.38,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-21,0.76,1.71,2.5,-0.0593471810089021,-0.0105327216733609,-0.0151162790697674,0.0027120616074642,0.38,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-22,0.75,1.69,2.5,-0.0082018927444794,0.0057318854194534,-0.0019677292404565,-0.0016515636618127,0.38,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-23,0.78,1.74,2.55,-0.0146310432569974,0.0199470694266346,-0.0053628145332216,0.0133640786593027,0.39,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-24,0.64,1.57,2.42,-0.0071013557133634,-0.0492915823312298,0.0466223050306096,-0.0359197999944317,0.4,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-27,0.61,1.46,2.28,0.0019505851755525,-0.0274978500289064,0.0018939393939394,-0.018096502176123,0.41,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-28,0.61,1.46,2.27,0.0,0.0328080419381198,-0.0054441974834593,0.0177701650872592,0.41,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-29,0.62,1.5,2.3,-0.0324464633354963,0.042424297988056,0.0065384134924952,0.0170326725700282,0.41,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-06-30,0.58,1.49,2.3,-0.0375586854460093,-0.0310745630286554,-0.004154392249093,0.0135650447059223,0.3,240.222,1.3,62.7,748925.0,55550.0,13060061.0,868457.0
2016-07-01,0.59,1.46,2.24,-0.0160278745644599,0.0136561105401826,0.0138804053541683,0.0019486023558872,0.41,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-05,0.56,1.37,2.14,-0.0254957507082153,-0.0487855301584162,0.0147378424192479,-0.0068474774379322,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-06,0.58,1.38,2.14,-0.0239825581395348,0.0178111986745155,0.0062665879143373,0.0053529632420816,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-07,0.58,1.4,2.14,-0.0007446016381236,-0.048281697254753,-0.0035167768644341,-0.0008715778419239,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-08,0.61,1.37,2.11,0.0424739195230998,0.0059814014491454,-0.0025733402417658,0.0152533492967181,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-11,0.66,1.43,2.14,-0.0171551107934239,-0.0143140613975568,-0.0011794011607927,0.0034086154741994,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-12,0.69,1.53,2.24,0.0174545454545453,0.0455764296699254,-0.0154243722613007,0.0070092932137983,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-13,0.68,1.48,2.18,0.045746962115797,-0.0438034032153823,0.0062214593958593,0.0001347677553398,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-14,0.68,1.53,2.25,-0.0095693779904306,0.0207821297245984,-0.0082687540107744,0.0052592041176209,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-15,0.71,1.6,2.3,-0.0276052449965493,0.0059106929938674,-0.003605534929823,-0.0009289473209127,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-18,0.68,1.59,2.3,0.013484740951029,-0.0154515576209804,0.0014323591511966,0.0023822949878407,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-19,0.7,1.56,2.27,-0.0427170868347338,-0.0130415590339979,0.0023336160260196,-0.0014351736522938,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-20,0.73,1.59,2.3,-0.0124359912216532,0.0064948956532957,-0.0095380782364814,0.0042703001734318,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-21,0.7,1.57,2.29,-0.0096296296296296,-0.004227828938919,0.0088716641937278,-0.0036125289162974,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-22,0.71,1.57,2.29,0.0022438294689604,-0.0125139971685143,-0.0055618372146279,0.0045539647130032,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-25,0.72,1.58,2.29,-0.0007462686567164,-0.0239872729471657,-0.0028719876259764,-0.0030114751244342,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-26,0.75,1.57,2.28,-0.0067214339058999,-0.004869067794324,0.0010610947411042,0.000322784244346,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-27,0.73,1.52,2.23,0.0097744360902256,-0.0232991622241854,0.00446734658302,-0.0011985421207814,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-28,0.72,1.52,2.23,-0.0134028294862248,-0.0186068419219231,0.0042967536160776,0.0016062090221755,0.4,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-07-29,0.67,1.46,2.18,0.009811320754717,0.0111813099488864,0.012534677294776,0.0016313092573088,0.3,240.101,2.9,62.8,748925.0,55550.0,13060061.0,868457.0
2016-08-01,0.67,1.51,2.24,-0.0261584454409566,-0.0370191624355008,0.0017791137242864,-0.0012697872845152,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-02,0.67,1.55,2.29,-0.0046047582501919,-0.0137294816001807,0.0096196535186807,-0.0063616194812253,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-03,0.67,1.55,2.29,0.0023130300693909,0.0334093537230568,-0.0060832957194423,0.0031339432802557,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-04,0.64,1.51,2.25,-0.013076923076923,0.0269409361937489,0.0019910576585777,0.0002125718896919,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-05,0.72,1.59,2.32,0.0109119251753702,-0.0031004308888399,-0.0164851513166937,0.0086034964479611,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-08,0.74,1.59,2.3,0.0030840400925211,0.0291866326069558,-0.0022448368341771,-0.0009071655678379,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-09,0.71,1.55,2.25,-0.0092236740968485,-0.0058112505192892,0.0041997716239718,0.0003897939364765,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-10,0.69,1.5,2.23,0.0007757951900697,-0.0247837587548728,0.0039582142106981,-0.0028646859974036,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-11,0.76,1.57,2.28,-0.0046511627906976,0.0426756804858521,-0.0013390231070021,0.0047345880120621,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-12,0.71,1.51,2.23,0.0038940809968848,0.0229937907888178,-0.0049906526419924,-0.0007960463737501,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-15,0.72,1.55,2.27,0.013188518231187,0.0280962003335909,0.0033687676564675,0.002792909218769,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-16,0.76,1.57,2.29,0.003062787136294,0.0183646725352732,0.0076101998062247,-0.005479077019869,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-17,0.74,1.56,2.27,0.0083969465648854,0.0045083528599745,-0.0057756748079415,0.001868589648029,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-18,0.71,1.53,2.26,0.0052990158970476,0.0305620918400373,0.0063305282707291,0.0021996173129046,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-19,0.76,1.58,2.29,0.0067771084337349,0.0062214688815009,-0.0079928412878093,-0.0014402713809749,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-22,0.76,1.55,2.24,-0.0029917726252804,-0.030296809703923,-0.0020143786877113,-0.0005633231572211,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-23,0.74,1.55,2.24,-0.0142535633908477,0.0223166685246931,0.0021679184569918,0.0019517694055308,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-24,0.76,1.56,2.24,-0.0030441400304414,-0.0276506872879214,-0.0120841052266873,-0.0052402768527348,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-25,0.78,1.58,2.27,-0.0122137404580152,0.0119735165236256,-0.0032467900550118,-0.0013652276243513,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-26,0.84,1.62,2.29,-0.0224111282843895,0.0065497051891163,0.0010605442314632,-0.0015788165944199,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-29,0.81,1.57,2.22,-0.0142292490118577,-0.013853901256672,0.001059420668984,0.0052280472217107,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-30,0.8,1.57,2.23,-0.0248596631916599,-0.0134099845520186,-0.008466303602306,-0.0019536804841114,0.4,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-08-31,0.8,1.58,2.23,-0.0082236842105263,-0.0355986572923598,-0.0036593176309294,-0.002375864261715,0.3,240.545,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-01,0.78,1.57,2.23,0.0315091210613598,-0.0344519214595663,0.0040553421522726,-4.1384533048027805e-05,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-02,0.8,1.6,2.28,0.017684887459807,0.0296570617196985,0.00754460050484,0.0042010413364248,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-06,0.74,1.55,2.24,0.0007898894154818,0.0087759499639432,0.0206490048651775,0.0029816787577114,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-07,0.74,1.54,2.23,0.0134175217048144,0.0149453076417496,-0.0037794393757715,-0.0001463852229309,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-08,0.78,1.61,2.32,0.0186915887850467,0.0465933831183464,-0.0055791116027541,-0.0022230136296667,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
2016-09-09,0.79,1.67,2.39,0.0091743119266054,-0.0365392251742467,-0.0050120234870285,-0.024522068966675,0.4,241.176,2.9,62.9,748925.0,55550.0,13060061.0,868457.0
